id,name,name1,name2,name3,depth,name1Id,name2Id,name3Id,region_slug,in_param_example
2702,삼계면,전북특별자치도,임실군,삼계면,3,2488,2694,2702,삼계면-2702,in=삼계면-2702
2699,성수면,전북특별자치도,임실군,성수면,3,2488,2694,2699,성수면-2699,in=성수면-2699
2701,신덕면,전북특별자치도,임실군,신덕면,3,2488,2694,2701,신덕면-2701,in=신덕면-2701
2698,신평면,전북특별자치도,임실군,신평면,3,2488,2694,2698,신평면-2698,in=신평면-2698
2700,오수면,전북특별자치도,임실군,오수면,3,2488,2694,2700,오수면-2700,in=오수면-2700
2697,운암면,전북특별자치도,임실군,운암면,3,2488,2694,2697,운암면-2697,in=운암면-2697
2695,임실읍,전북특별자치도,임실군,임실읍,3,2488,2694,2695,임실읍-2695,in=임실읍-2695
2706,지사면,전북특별자치도,임실군,지사면,3,2488,2694,2706,지사면-2706,in=지사면-2706
2696,청웅면,전북특별자치도,임실군,청웅면,3,2488,2694,2696,청웅면-2696,in=청웅면-2696
2692,계남면,전북특별자치도,장수군,계남면,3,2488,2686,2692,계남면-2692,in=계남면-2692
2693,계북면,전북특별자치도,장수군,계북면,3,2488,2686,2693,계북면-2693,in=계북면-2693
2689,번암면,전북특별자치도,장수군,번암면,3,2488,2686,2689,번암면-2689,in=번암면-2689
2688,산서면,전북특별자치도,장수군,산서면,3,2488,2686,2688,산서면-2688,in=산서면-2688
2690,장계면,전북특별자치도,장수군,장계면,3,2488,2686,2690,장계면-2690,in=장계면-2690
2687,장수읍,전북특별자치도,장수군,장수읍,3,2488,2686,2687,장수읍-2687,in=장수읍-2687
2691,천천면,전북특별자치도,장수군,천천면,3,2488,2686,2691,천천면-2691,in=천천면-2691
6864,강흥동,전북특별자치도,전주시 덕진구,강흥동,3,2488,2509,6864,강흥동-6864,in=강흥동-6864
6865,고랑동,전북특별자치도,전주시 덕진구,고랑동,3,2488,2509,6865,고랑동-6865,in=고랑동-6865
6866,금상동,전북특별자치도,전주시 덕진구,금상동,3,2488,2509,6866,금상동-6866,in=금상동-6866
2515,금암1동,전북특별자치도,전주시 덕진구,금암1동,3,2488,2509,2515,금암1동-2515,in=금암1동-2515
2516,금암2동,전북특별자치도,전주시 덕진구,금암2동,3,2488,2509,2516,금암2동-2516,in=금암2동-2516
6867,금암동,전북특별자치도,전주시 덕진구,금암동,3,2488,2509,6867,금암동-6867,in=금암동-6867
6868,남정동,전북특별자치도,전주시 덕진구,남정동,3,2488,2509,6868,남정동-6868,in=남정동-6868
2514,덕진동,전북특별자치도,전주시 덕진구,덕진동,3,2488,2509,2514,덕진동-2514,in=덕진동-2514
6869,덕진동1가,전북특별자치도,전주시 덕진구,덕진동1가,3,2488,2509,6869,덕진동1가-6869,in=덕진동1가-6869
6870,덕진동2가,전북특별자치도,전주시 덕진구,덕진동2가,3,2488,2509,6870,덕진동2가-6870,in=덕진동2가-6870
6871,도덕동,전북특별자치도,전주시 덕진구,도덕동,3,2488,2509,6871,도덕동-6871,in=도덕동-6871
6872,도도동,전북특별자치도,전주시 덕진구,도도동,3,2488,2509,6872,도도동-6872,in=도도동-6872
6873,만성동,전북특별자치도,전주시 덕진구,만성동,3,2488,2509,6873,만성동-6873,in=만성동-6873
6874,반월동,전북특별자치도,전주시 덕진구,반월동,3,2488,2509,6874,반월동-6874,in=반월동-6874
6875,산정동,전북특별자치도,전주시 덕진구,산정동,3,2488,2509,6875,산정동-6875,in=산정동-6875
6876,성덕동,전북특별자치도,전주시 덕진구,성덕동,3,2488,2509,6876,성덕동-6876,in=성덕동-6876
2521,송천1동,전북특별자치도,전주시 덕진구,송천1동,3,2488,2509,2521,송천1동-2521,in=송천1동-2521
2522,송천2동,전북특별자치도,전주시 덕진구,송천2동,3,2488,2509,2522,송천2동-2522,in=송천2동-2522
6877,송천동1가,전북특별자치도,전주시 덕진구,송천동1가,3,2488,2509,6877,송천동1가-6877,in=송천동1가-6877
6878,송천동2가,전북특별자치도,전주시 덕진구,송천동2가,3,2488,2509,6878,송천동2가-6878,in=송천동2가-6878
6879,여의동,전북특별자치도,전주시 덕진구,여의동,3,2488,2509,6879,여의동-6879,in=여의동-6879
2524,여의동2가,전북특별자치도,전주시 덕진구,여의동2가,3,2488,2509,2524,여의동2가-2524,in=여의동2가-2524
6880,용정동,전북특별자치도,전주시 덕진구,용정동,3,2488,2509,6880,용정동-6880,in=용정동-6880
2518,우아1동,전북특별자치도,전주시 덕진구,우아1동,3,2488,2509,2518,우아1동-2518,in=우아1동-2518
2519,우아2동,전북특별자치도,전주시 덕진구,우아2동,3,2488,2509,2519,우아2동-2519,in=우아2동-2519
6881,우아동1가,전북특별자치도,전주시 덕진구,우아동1가,3,2488,2509,6881,우아동1가-6881,in=우아동1가-6881
6882,우아동2가,전북특별자치도,전주시 덕진구,우아동2가,3,2488,2509,6882,우아동2가-6882,in=우아동2가-6882
6883,우아동3가,전북특별자치도,전주시 덕진구,우아동3가,3,2488,2509,6883,우아동3가-6883,in=우아동3가-6883
6884,원동,전북특별자치도,전주시 덕진구,원동,3,2488,2509,6884,원동-6884,in=원동-6884
2511,인후1동,전북특별자치도,전주시 덕진구,인후1동,3,2488,2509,2511,인후1동-2511,in=인후1동-2511
2512,인후2동,전북특별자치도,전주시 덕진구,인후2동,3,2488,2509,2512,인후2동-2512,in=인후2동-2512
2513,인후3동,전북특별자치도,전주시 덕진구,인후3동,3,2488,2509,2513,인후3동-2513,in=인후3동-2513
6885,인후동1가,전북특별자치도,전주시 덕진구,인후동1가,3,2488,2509,6885,인후동1가-6885,in=인후동1가-6885
6886,인후동2가,전북특별자치도,전주시 덕진구,인후동2가,3,2488,2509,6886,인후동2가-6886,in=인후동2가-6886
6887,장동,전북특별자치도,전주시 덕진구,장동,3,2488,2509,6887,장동-6887,in=장동-6887
6888,전미동1가,전북특별자치도,전주시 덕진구,전미동1가,3,2488,2509,6888,전미동1가-6888,in=전미동1가-6888
6889,전미동2가,전북특별자치도,전주시 덕진구,전미동2가,3,2488,2509,6889,전미동2가-6889,in=전미동2가-6889
2523,조촌동,전북특별자치도,전주시 덕진구,조촌동,3,2488,2509,2523,조촌동-2523,in=조촌동-2523
6890,중동,전북특별자치도,전주시 덕진구,중동,3,2488,2509,6890,중동-6890,in=중동-6890
2510,진북동,전북특별자치도,전주시 덕진구,진북동,3,2488,2509,2510,진북동-2510,in=진북동-2510
2517,팔복동,전북특별자치도,전주시 덕진구,팔복동,3,2488,2509,2517,팔복동-2517,in=팔복동-2517
6891,팔복동1가,전북특별자치도,전주시 덕진구,팔복동1가,3,2488,2509,6891,팔복동1가-6891,in=팔복동1가-6891
6892,팔복동2가,전북특별자치도,전주시 덕진구,팔복동2가,3,2488,2509,6892,팔복동2가-6892,in=팔복동2가-6892
6893,팔복동3가,전북특별자치도,전주시 덕진구,팔복동3가,3,2488,2509,6893,팔복동3가-6893,in=팔복동3가-6893
6894,팔복동4가,전북특별자치도,전주시 덕진구,팔복동4가,3,2488,2509,6894,팔복동4가-6894,in=팔복동4가-6894
4236,혁신동,전북특별자치도,전주시 덕진구,혁신동,3,2488,2509,4236,혁신동-4236,in=혁신동-4236
2520,호성동,전북특별자치도,전주시 덕진구,호성동,3,2488,2509,2520,호성동-2520,in=호성동-2520
6895,호성동1가,전북특별자치도,전주시 덕진구,호성동1가,3,2488,2509,6895,호성동1가-6895,in=호성동1가-6895
6896,호성동2가,전북특별자치도,전주시 덕진구,호성동2가,3,2488,2509,6896,호성동2가-6896,in=호성동2가-6896
6897,호성동3가,전북특별자치도,전주시 덕진구,호성동3가,3,2488,2509,6897,호성동3가-6897,in=호성동3가-6897
6898,화전동,전북특별자치도,전주시 덕진구,화전동,3,2488,2509,6898,화전동-6898,in=화전동-6898
6899,경원동1가,전북특별자치도,전주시 완산구,경원동1가,3,2488,2490,6899,경원동1가-6899,in=경원동1가-6899
6900,경원동2가,전북특별자치도,전주시 완산구,경원동2가,3,2488,2490,6900,경원동2가-6900,in=경원동2가-6900
6901,경원동3가,전북특별자치도,전주시 완산구,경원동3가,3,2488,2490,6901,경원동3가-6901,in=경원동3가-6901
6902,고사동,전북특별자치도,전주시 완산구,고사동,3,2488,2490,6902,고사동-6902,in=고사동-6902
6903,교동,전북특별자치도,전주시 완산구,교동,3,2488,2490,6903,교동-6903,in=교동-6903
6904,남노송동,전북특별자치도,전주시 완산구,남노송동,3,2488,2490,6904,남노송동-6904,in=남노송동-6904
2493,노송동,전북특별자치도,전주시 완산구,노송동,3,2488,2490,2493,노송동-2493,in=노송동-2493
6905,다가동1가,전북특별자치도,전주시 완산구,다가동1가,3,2488,2490,6905,다가동1가-6905,in=다가동1가-6905
6906,다가동2가,전북특별자치도,전주시 완산구,다가동2가,3,2488,2490,6906,다가동2가-6906,in=다가동2가-6906
6907,다가동3가,전북특별자치도,전주시 완산구,다가동3가,3,2488,2490,6907,다가동3가-6907,in=다가동3가-6907
6908,다가동4가,전북특별자치도,전주시 완산구,다가동4가,3,2488,2490,6908,다가동4가-6908,in=다가동4가-6908
6909,대성동,전북특별자치도,전주시 완산구,대성동,3,2488,2490,6909,대성동-6909,in=대성동-6909
2495,동서학동,전북특별자치도,전주시 완산구,동서학동,3,2488,2490,2495,동서학동-2495,in=동서학동-2495
6910,동완산동,전북특별자치도,전주시 완산구,동완산동,3,2488,2490,6910,동완산동-6910,in=동완산동-6910
2502,삼천1동,전북특별자치도,전주시 완산구,삼천1동,3,2488,2490,2502,삼천1동-2502,in=삼천1동-2502
2503,삼천2동,전북특별자치도,전주시 완산구,삼천2동,3,2488,2490,2503,삼천2동-2503,in=삼천2동-2503
2504,삼천3동,전북특별자치도,전주시 완산구,삼천3동,3,2488,2490,2504,삼천3동-2504,in=삼천3동-2504
6911,삼천동1가,전북특별자치도,전주시 완산구,삼천동1가,3,2488,2490,6911,삼천동1가-6911,in=삼천동1가-6911
6912,삼천동2가,전북특별자치도,전주시 완산구,삼천동2가,3,2488,2490,6912,삼천동2가-6912,in=삼천동2가-6912
6913,삼천동3가,전북특별자치도,전주시 완산구,삼천동3가,3,2488,2490,6913,삼천동3가-6913,in=삼천동3가-6913
6914,상림동,전북특별자치도,전주시 완산구,상림동,3,2488,2490,6914,상림동-6914,in=상림동-6914
6915,색장동,전북특별자치도,전주시 완산구,색장동,3,2488,2490,6915,색장동-6915,in=색장동-6915
6916,서노송동,전북특별자치도,전주시 완산구,서노송동,3,2488,2490,6916,서노송동-6916,in=서노송동-6916
2496,서서학동,전북특별자치도,전주시 완산구,서서학동,3,2488,2490,2496,서서학동-2496,in=서서학동-2496
2499,서신동,전북특별자치도,전주시 완산구,서신동,3,2488,2490,2499,서신동-2499,in=서신동-2499
6917,서완산동1가,전북특별자치도,전주시 완산구,서완산동1가,3,2488,2490,6917,서완산동1가-6917,in=서완산동1가-6917
6918,서완산동2가,전북특별자치도,전주시 완산구,서완산동2가,3,2488,2490,6918,서완산동2가-6918,in=서완산동2가-6918
6919,석구동,전북특별자치도,전주시 완산구,석구동,3,2488,2490,6919,석구동-6919,in=석구동-6919
2494,완산동,전북특별자치도,전주시 완산구,완산동,3,2488,2490,2494,완산동-2494,in=완산동-2494
6920,용복동,전북특별자치도,전주시 완산구,용복동,3,2488,2490,6920,용복동-6920,in=용복동-6920
6921,원당동,전북특별자치도,전주시 완산구,원당동,3,2488,2490,6921,원당동-6921,in=원당동-6921
6922,전동,전북특별자치도,전주시 완산구,전동,3,2488,2490,6922,전동-6922,in=전동-6922
6923,전동3가,전북특별자치도,전주시 완산구,전동3가,3,2488,2490,6923,전동3가-6923,in=전동3가-6923
6924,중노송동,전북특별자치도,전주시 완산구,중노송동,3,2488,2490,6924,중노송동-6924,in=중노송동-6924
2491,중앙동,전북특별자치도,전주시 완산구,중앙동,3,2488,2490,2491,중앙동-2491,in=중앙동-2491
6925,중앙동1가,전북특별자치도,전주시 완산구,중앙동1가,3,2488,2490,6925,중앙동1가-6925,in=중앙동1가-6925
6926,중앙동2가,전북특별자치도,전주시 완산구,중앙동2가,3,2488,2490,6926,중앙동2가-6926,in=중앙동2가-6926
6927,중앙동3가,전북특별자치도,전주시 완산구,중앙동3가,3,2488,2490,6927,중앙동3가-6927,in=중앙동3가-6927
6928,중앙동4가,전북특별자치도,전주시 완산구,중앙동4가,3,2488,2490,6928,중앙동4가-6928,in=중앙동4가-6928
6929,중인동,전북특별자치도,전주시 완산구,중인동,3,2488,2490,6929,중인동-6929,in=중인동-6929
2497,중화산1동,전북특별자치도,전주시 완산구,중화산1동,3,2488,2490,2497,중화산1동-2497,in=중화산1동-2497
2498,중화산2동,전북특별자치도,전주시 완산구,중화산2동,3,2488,2490,2498,중화산2동-2498,in=중화산2동-2498
6930,중화산동1가,전북특별자치도,전주시 완산구,중화산동1가,3,2488,2490,6930,중화산동1가-6930,in=중화산동1가-6930
6931,중화산동2가,전북특별자치도,전주시 완산구,중화산동2가,3,2488,2490,6931,중화산동2가-6931,in=중화산동2가-6931
6932,태평동,전북특별자치도,전주시 완산구,태평동,3,2488,2490,6932,태평동-6932,in=태평동-6932
2500,평화1동,전북특별자치도,전주시 완산구,평화1동,3,2488,2490,2500,평화1동-2500,in=평화1동-2500
2501,평화2동,전북특별자치도,전주시 완산구,평화2동,3,2488,2490,2501,평화2동-2501,in=평화2동-2501
6933,평화동1가,전북특별자치도,전주시 완산구,평화동1가,3,2488,2490,6933,평화동1가-6933,in=평화동1가-6933
6934,평화동2가,전북특별자치도,전주시 완산구,평화동2가,3,2488,2490,6934,평화동2가-6934,in=평화동2가-6934
6935,평화동3가,전북특별자치도,전주시 완산구,평화동3가,3,2488,2490,6935,평화동3가-6935,in=평화동3가-6935
2492,풍남동,전북특별자치도,전주시 완산구,풍남동,3,2488,2490,2492,풍남동-2492,in=풍남동-2492
6936,풍남동1가,전북특별자치도,전주시 완산구,풍남동1가,3,2488,2490,6936,풍남동1가-6936,in=풍남동1가-6936
6937,풍남동2가,전북특별자치도,전주시 완산구,풍남동2가,3,2488,2490,6937,풍남동2가-6937,in=풍남동2가-6937
6938,풍남동3가,전북특별자치도,전주시 완산구,풍남동3가,3,2488,2490,6938,풍남동3가-6938,in=풍남동3가-6938
2505,효자1동,전북특별자치도,전주시 완산구,효자1동,3,2488,2490,2505,효자1동-2505,in=효자1동-2505
2506,효자2동,전북특별자치도,전주시 완산구,효자2동,3,2488,2490,2506,효자2동-2506,in=효자2동-2506
2507,효자3동,전북특별자치도,전주시 완산구,효자3동,3,2488,2490,2507,효자3동-2507,in=효자3동-2507
2508,효자4동,전북특별자치도,전주시 완산구,효자4동,3,2488,2490,2508,효자4동-2508,in=효자4동-2508
4250,효자5동,전북특별자치도,전주시 완산구,효자5동,3,2488,2490,4250,효자5동-4250,in=효자5동-4250
6939,효자동1가,전북특별자치도,전주시 완산구,효자동1가,3,2488,2490,6939,효자동1가-6939,in=효자동1가-6939
6940,효자동2가,전북특별자치도,전주시 완산구,효자동2가,3,2488,2490,6940,효자동2가-6940,in=효자동2가-6940
6941,효자동3가,전북특별자치도,전주시 완산구,효자동3가,3,2488,2490,6941,효자동3가-6941,in=효자동3가-6941
2596,감곡면,전북특별자치도,정읍시,감곡면,3,2488,2585,2596,감곡면-2596,in=감곡면-2596
2590,고부면,전북특별자치도,정읍시,고부면,3,2488,2585,2590,고부면-2590,in=고부면-2590
6942,공평동,전북특별자치도,정읍시,공평동,3,2488,2585,6942,공평동-6942,in=공평동-6942
6943,과교동,전북특별자치도,정읍시,과교동,3,2488,2585,6943,과교동-6943,in=과교동-6943
6944,교암동,전북특별자치도,정읍시,교암동,3,2488,2585,6944,교암동-6944,in=교암동-6944
6945,구룡동,전북특별자치도,정읍시,구룡동,3,2488,2585,6945,구룡동-6945,in=구룡동-6945
6946,금붕동,전북특별자치도,정읍시,금붕동,3,2488,2585,6946,금붕동-6946,in=금붕동-6946
6947,내장동,전북특별자치도,정읍시,내장동,3,2488,2585,6947,내장동-6947,in=내장동-6947
2603,내장상동,전북특별자치도,정읍시,내장상동,3,2488,2585,2603,내장상동-2603,in=내장상동-2603
2607,농소동,전북특별자치도,정읍시,농소동,3,2488,2585,2607,농소동-2607,in=농소동-2607
2592,덕천면,전북특별자치도,정읍시,덕천면,3,2488,2585,2592,덕천면-2592,in=덕천면-2592
6948,망제동,전북특별자치도,정읍시,망제동,3,2488,2585,6948,망제동-6948,in=망제동-6948
6949,부전동,전북특별자치도,정읍시,부전동,3,2488,2585,6949,부전동-6949,in=부전동-6949
2587,북면,전북특별자치도,정읍시,북면,3,2488,2585,2587,북면-2587,in=북면-2587
2599,산내면,전북특별자치도,정읍시,산내면,3,2488,2585,2599,산내면-2599,in=산내면-2599
2600,산외면,전북특별자치도,정읍시,산외면,3,2488,2585,2600,산외면-2600,in=산외면-2600
6950,삼산동,전북특별자치도,정읍시,삼산동,3,2488,2585,6950,삼산동-6950,in=삼산동-6950
2608,상교동,전북특별자치도,정읍시,상교동,3,2488,2585,2608,상교동-2608,in=상교동-2608
6951,상동,전북특별자치도,정읍시,상동,3,2488,2585,6951,상동-6951,in=상동-6951
6952,상평동,전북특별자치도,정읍시,상평동,3,2488,2585,6952,상평동-6952,in=상평동-6952
2589,소성면,전북특별자치도,정읍시,소성면,3,2488,2585,2589,소성면-2589,in=소성면-2589
6953,송산동,전북특별자치도,정읍시,송산동,3,2488,2585,6953,송산동-6953,in=송산동-6953
2601,수성동,전북특별자치도,정읍시,수성동,3,2488,2585,2601,수성동-2601,in=수성동-2601
2604,시기동,전북특별자치도,정읍시,시기동,3,2488,2585,2604,시기동-2604,in=시기동-2604
6954,신월동,전북특별자치도,정읍시,신월동,3,2488,2585,6954,신월동-6954,in=신월동-6954
6955,신정동,전북특별자치도,정읍시,신정동,3,2488,2585,6955,신정동-6955,in=신정동-6955
2586,신태인읍,전북특별자치도,정읍시,신태인읍,3,2488,2585,2586,신태인읍-2586,in=신태인읍-2586
6956,쌍암동,전북특별자치도,정읍시,쌍암동,3,2488,2585,6956,쌍암동-6956,in=쌍암동-6956
2606,연지동,전북특별자치도,정읍시,연지동,3,2488,2585,2606,연지동-2606,in=연지동-2606
2591,영원면,전북특별자치도,정읍시,영원면,3,2488,2585,2591,영원면-2591,in=영원면-2591
6957,영파동,전북특별자치도,정읍시,영파동,3,2488,2585,6957,영파동-6957,in=영파동-6957
2597,옹동면,전북특별자치도,정읍시,옹동면,3,2488,2585,2597,옹동면-2597,in=옹동면-2597
6958,용계동,전북특별자치도,정읍시,용계동,3,2488,2585,6958,용계동-6958,in=용계동-6958
6959,용산동,전북특별자치도,정읍시,용산동,3,2488,2585,6959,용산동-6959,in=용산동-6959
2593,이평면,전북특별자치도,정읍시,이평면,3,2488,2585,2593,이평면-2593,in=이평면-2593
2588,입암면,전북특별자치도,정읍시,입암면,3,2488,2585,2588,입암면-2588,in=입암면-2588
2602,장명동,전북특별자치도,정읍시,장명동,3,2488,2585,2602,장명동-2602,in=장명동-2602
2594,정우면,전북특별자치도,정읍시,정우면,3,2488,2585,2594,정우면-2594,in=정우면-2594
6960,진산동,전북특별자치도,정읍시,진산동,3,2488,2585,6960,진산동-6960,in=진산동-6960
2605,초산동,전북특별자치도,정읍시,초산동,3,2488,2585,2605,초산동-2605,in=초산동-2605
2598,칠보면,전북특별자치도,정읍시,칠보면,3,2488,2585,2598,칠보면-2598,in=칠보면-2598
2595,태인면,전북특별자치도,정읍시,태인면,3,2488,2585,2595,태인면-2595,in=태인면-2595
6961,하모동,전북특별자치도,정읍시,하모동,3,2488,2585,6961,하모동-6961,in=하모동-6961
6962,하북동,전북특별자치도,정읍시,하북동,3,2488,2585,6962,하북동-6962,in=하북동-6962
6963,흑암동,전북특별자치도,정읍시,흑암동,3,2488,2585,6963,흑암동-6963,in=흑암동-6963
2671,동향면,전북특별자치도,진안군,동향면,3,2488,2667,2671,동향면-2671,in=동향면-2671
2675,마령면,전북특별자치도,진안군,마령면,3,2488,2667,2675,마령면-2675,in=마령면-2675
2673,백운면,전북특별자치도,진안군,백운면,3,2488,2667,2673,백운면-2673,in=백운면-2673
2676,부귀면,전북특별자치도,진안군,부귀면,3,2488,2667,2676,부귀면-2676,in=부귀면-2676
2672,상전면,전북특별자치도,진안군,상전면,3,2488,2667,2672,상전면-2672,in=상전면-2672
2674,성수면,전북특별자치도,진안군,성수면,3,2488,2667,2674,성수면-2674,in=성수면-2674
2670,안천면,전북특별자치도,진안군,안천면,3,2488,2667,2670,안천면-2670,in=안천면-2670
2669,용담면,전북특별자치도,진안군,용담면,3,2488,2667,2669,용담면-2669,in=용담면-2669
2677,정천면,전북특별자치도,진안군,정천면,3,2488,2667,2677,정천면-2677,in=정천면-2677
2678,주천면,전북특별자치도,진안군,주천면,3,2488,2667,2678,주천면-2678,in=주천면-2678
2668,진안읍,전북특별자치도,진안군,진안읍,3,2488,2667,2668,진안읍-2668,in=진안읍-2668
6964,강정동,제주특별자치도,서귀포시,강정동,3,3811,3839,6964,강정동-6964,in=강정동-6964
3841,남원읍,제주특별자치도,서귀포시,남원읍,3,3811,3839,3841,남원읍-3841,in=남원읍-3841
3853,대륜동,제주특별자치도,서귀포시,대륜동,3,3811,3839,3853,대륜동-3853,in=대륜동-3853
3840,대정읍,제주특별자치도,서귀포시,대정읍,3,3811,3839,3840,대정읍-3840,in=대정읍-3840
3854,대천동,제주특별자치도,서귀포시,대천동,3,3811,3839,3854,대천동-3854,in=대천동-3854
6965,대포동,제주특별자치도,서귀포시,대포동,3,3811,3839,6965,대포동-6965,in=대포동-6965
6966,도순동,제주특별자치도,서귀포시,도순동,3,3811,3839,6966,도순동-6966,in=도순동-6966
3851,동홍동,제주특별자치도,서귀포시,동홍동,3,3811,3839,3851,동홍동-3851,in=동홍동-3851
6967,법환동,제주특별자치도,서귀포시,법환동,3,3811,3839,6967,법환동-6967,in=법환동-6967
6968,보목동,제주특별자치도,서귀포시,보목동,3,3811,3839,6968,보목동-6968,in=보목동-6968
6969,상예동,제주특별자치도,서귀포시,상예동,3,3811,3839,6969,상예동-6969,in=상예동-6969
6970,상효동,제주특별자치도,서귀포시,상효동,3,3811,3839,6970,상효동-6970,in=상효동-6970
6971,색달동,제주특별자치도,서귀포시,색달동,3,3811,3839,6971,색달동-6971,in=색달동-6971
6972,서귀동,제주특별자치도,서귀포시,서귀동,3,3811,3839,6972,서귀동-6972,in=서귀동-6972
6973,서호동,제주특별자치도,서귀포시,서호동,3,3811,3839,6973,서호동-6973,in=서호동-6973
3852,서홍동,제주특별자치도,서귀포시,서홍동,3,3811,3839,3852,서홍동-3852,in=서홍동-3852
3842,성산읍,제주특별자치도,서귀포시,성산읍,3,3811,3839,3842,성산읍-3842,in=성산읍-3842
3845,송산동,제주특별자치도,서귀포시,송산동,3,3811,3839,3845,송산동-3845,in=송산동-3845
6974,신효동,제주특별자치도,서귀포시,신효동,3,3811,3839,6974,신효동-6974,in=신효동-6974
3843,안덕면,제주특별자치도,서귀포시,안덕면,3,3811,3839,3843,안덕면-3843,in=안덕면-3843
6975,영남동,제주특별자치도,서귀포시,영남동,3,3811,3839,6975,영남동-6975,in=영남동-6975
3850,영천동,제주특별자치도,서귀포시,영천동,3,3811,3839,3850,영천동-3850,in=영천동-3850
3856,예래동,제주특별자치도,서귀포시,예래동,3,3811,3839,3856,예래동-3856,in=예래동-3856
6976,월평동,제주특별자치도,서귀포시,월평동,3,3811,3839,6976,월평동-6976,in=월평동-6976
3846,정방동,제주특별자치도,서귀포시,정방동,3,3811,3839,3846,정방동-3846,in=정방동-3846
3855,중문동,제주특별자치도,서귀포시,중문동,3,3811,3839,3855,중문동-3855,in=중문동-3855
3847,중앙동,제주특별자치도,서귀포시,중앙동,3,3811,3839,3847,중앙동-3847,in=중앙동-3847
3848,천지동,제주특별자치도,서귀포시,천지동,3,3811,3839,3848,천지동-3848,in=천지동-3848
6977,토평동,제주특별자치도,서귀포시,토평동,3,3811,3839,6977,토평동-6977,in=토평동-6977
3844,표선면,제주특별자치도,서귀포시,표선면,3,3811,3839,3844,표선면-3844,in=표선면-3844
6978,하예동,제주특별자치도,서귀포시,하예동,3,3811,3839,6978,하예동-6978,in=하예동-6978
6979,하원동,제주특별자치도,서귀포시,하원동,3,3811,3839,6979,하원동-6979,in=하원동-6979
6980,하효동,제주특별자치도,서귀포시,하효동,3,3811,3839,6980,하효동-6980,in=하효동-6980
6981,호근동,제주특별자치도,서귀포시,호근동,3,3811,3839,6981,호근동-6981,in=호근동-6981
6982,회수동,제주특별자치도,서귀포시,회수동,3,3811,3839,6982,회수동-6982,in=회수동-6982
3849,효돈동,제주특별자치도,서귀포시,효돈동,3,3811,3839,3849,효돈동-3849,in=효돈동-3849
3828,건입동,제주특별자치도,제주시,건입동,3,3811,3812,3828,건입동-3828,in=건입동-3828
3815,구좌읍,제주특별자치도,제주시,구좌읍,3,3811,3812,3815,구좌읍-3815,in=구좌읍-3815
6983,내도동,제주특별자치도,제주시,내도동,3,3811,3812,6983,내도동-6983,in=내도동-6983
3835,노형동,제주특별자치도,제주시,노형동,3,3811,3812,3835,노형동-3835,in=노형동-3835
6984,도남동,제주특별자치도,제주시,도남동,3,3811,3812,6984,도남동-6984,in=도남동-6984
3838,도두동,제주특별자치도,제주시,도두동,3,3811,3812,3838,도두동-3838,in=도두동-3838
6985,도두이동,제주특별자치도,제주시,도두이동,3,3811,3812,6985,도두이동-6985,in=도두이동-6985
6986,도두일동,제주특별자치도,제주시,도두일동,3,3811,3812,6986,도두일동-6986,in=도두일동-6986
6987,도련이동,제주특별자치도,제주시,도련이동,3,3811,3812,6987,도련이동-6987,in=도련이동-6987
6988,도련일동,제주특별자치도,제주시,도련일동,3,3811,3812,6988,도련일동-6988,in=도련일동-6988
6989,도평동,제주특별자치도,제주시,도평동,3,3811,3812,6989,도평동-6989,in=도평동-6989
3831,봉개동,제주특별자치도,제주시,봉개동,3,3811,3812,3831,봉개동-3831,in=봉개동-3831
3824,삼도1동,제주특별자치도,제주시,삼도1동,3,3811,3812,3824,삼도1동-3824,in=삼도1동-3824
3825,삼도2동,제주특별자치도,제주시,삼도2동,3,3811,3812,3825,삼도2동-3825,in=삼도2동-3825
3830,삼양동,제주특별자치도,제주시,삼양동,3,3811,3812,3830,삼양동-3830,in=삼양동-3830
6992,삼양삼동,제주특별자치도,제주시,삼양삼동,3,3811,3812,6992,삼양삼동-6992,in=삼양삼동-6992
6993,삼양이동,제주특별자치도,제주시,삼양이동,3,3811,3812,6993,삼양이동-6993,in=삼양이동-6993
6994,삼양일동,제주특별자치도,제주시,삼양일동,3,3811,3812,6994,삼양일동-6994,in=삼양일동-6994
3832,아라동,제주특별자치도,제주시,아라동,3,3811,3812,3832,아라동-3832,in=아라동-3832
6995,아라이동,제주특별자치도,제주시,아라이동,3,3811,3812,6995,아라이동-6995,in=아라이동-6995
6996,아라일동,제주특별자치도,제주시,아라일동,3,3811,3812,6996,아라일동-6996,in=아라일동-6996
3814,애월읍,제주특별자치도,제주시,애월읍,3,3811,3812,3814,애월읍-3814,in=애월읍-3814
3834,연동,제주특별자치도,제주시,연동,3,3811,3812,3834,연동-3834,in=연동-3834
6997,영평동,제주특별자치도,제주시,영평동,3,3811,3812,6997,영평동-6997,in=영평동-6997
6998,오등동,제주특별자치도,제주시,오등동,3,3811,3812,6998,오등동-6998,in=오등동-6998
3833,오라동,제주특별자치도,제주시,오라동,3,3811,3812,3833,오라동-3833,in=오라동-3833
6999,오라삼동,제주특별자치도,제주시,오라삼동,3,3811,3812,6999,오라삼동-6999,in=오라삼동-6999
7000,오라이동,제주특별자치도,제주시,오라이동,3,3811,3812,7000,오라이동-7000,in=오라이동-7000
7001,오라일동,제주특별자치도,제주시,오라일동,3,3811,3812,7001,오라일동-7001,in=오라일동-7001
